f,DDLDX,DoubleLine Low Duration Bond Fund Class R6 - Doubleline Funds Trust,"333 South Grand Avenue, Suite 1800, Los Angeles, CA 90071",877-354-6311,,,,,Robert L. Cohen,"September 7, 2016",34.0526557619048,-118.251670142857
f,OBIIX,Oberweis International Opportunities Institutional Fund - Oberweis Funds,"3333 Warrenville Road, Suite 500, Lisle IL 60532",800-323-6166,,,,,Ralf A. Scherschmidt,"March 9, 2014",41.8081836,-88.0903357
f,LDCAX,Lord Abbett Short Duration Core Bond Fund Class A - Lord Abbett Investment Trust,"90 Hudson Street, Jersey City, NJ 7302",888-522-2388,,,,,Kewjin H. Yuoh,"March 30, 2017",40.71583215625,-74.0340405
f,JLMOX,John Hancock Funds Multi-Index Lifestyle Moderate Portfolio Class 1 - John Hancock Funds,"601 Congress Street, Boston MA 02210",800-344-1029,,,,,Nathan  Thooft,"December 29, 2013",42.3474296,-71.039928237766
c,CABGY,Carlsberg A/S,"100 Ny Carlsberg Vej, Copenhagen V, Copenhagen 1799, Denmark",45 33 27 33 00,http://www.carlsberggroup.com,Consumer Defensive,Beverages - Brewers,"40,000",,,55.667282,12.535088
c,AFFY,"Affymax, Inc.","630 Fifth Avenue, Suite 2260, New York, NY 10020, United States",650-812-8700,http://www.affymax.com,Healthcare,Biotechnology,2,,,42.7976632,-73.9527343
f,AIEMX,Alger Emerging Markets Fund Class I - Alger Funds II,"360 Park Avenue South, New York NY 10010",800-992-3362,,,,,Gregory M. Jones,"September 23, 2019",40.7419732,-73.9852933
f,FUGCX,Fidelity Advisor Utilities Fund Class C - Fidelity Advisor Series VII,"82 Devonshire Street, Boston, MA 02109",877-208-0098,,,,,Douglas  Simmons,"October 1, 2006",42.3578094167937,-71.0571865984733
c,MRTI,"Maxus Realty Trust, Inc.","104 Armour Road, North Kansas City, MO 64116, United States",816-303-4500,http://www.mrti.com,Real Estate,REIT - Residential,,,,39.1416802857143,-94.5795097346939
f,ARSYX,AB Global Real Estate Investment Fund Advisor Class - Alliancebernstein Glb Real Estate Invtmt,"1345 Avenue Of The Americas, New York, NY 10105",800-227-4618,,,,,Ajit  Ketkar,"February 27, 2017",40.7629997,-73.9790535048189
f,RYMVX,Rydex S&P MidCap 400 Pure Value Fund Class A - Rydex Series Funds,"9601 Blackwell Road,Suite 500, Rockville, MD 20850",800-820-0888,,,,,Ryan A. Harder,"March 13, 2008",39.0988013,-77.1897498
f,IRLIX,Voya Russell Large Cap Index Portfolio Class A - Voya Investments,"7337 E. Doubletree Ranch Road, Scottsdale, AZ 85258",800-992-0180,,,,,Steven Yee Wetter,"April 29, 2012",33.5684777,-111.8640703
f,BGPAX,BlackRock GNMA Portfolio Investor A Shares - BlackRock Funds V,100 BELLEVUE PARKWAY,800-441-7762,,,,,Matthew  Kraeger,"December 30, 2009",35.1851913,-89.7942878
f,GEBSX,Goldman Sachs ESG Emerging Markets Equity Fund Class R6 Shares - Goldman Sachs Trust,"71 South Wacker Drive, Chicago DE 60606",800-526-7384,,,,,Basak  Yavuz,"April 11, 2017",41.8811007,-87.6360332229134
f,STIBX,John Hancock Income Fund Class B - Hancock John Strategic Series,"601 Congress Street, Boston MA 02210",800-225-5291,,,,,Daniel  Janis,"December 30, 1999",42.3474296,-71.039928237766
f,VKSIX,Virtus KAR Small-Mid Cap Core Fund Class I - Virtus Equity Trust,"101 Munson Street, Greenfield MA 01301",800-243-1574,,,,,Julie K Kutasov,"March 6, 2018",42.5731209,-72.6235182
f,TIGAX,Thornburg International Growth Fund Class A - Thornburg Investment Trust,"2300 North Ridgetop Road, Santa Fe, NM 87506-8361",800-847-0200,,,,,Greg M. Dunn,"January 31, 2012",35.7195225,-105.9464532
f,VHFAX,Virtus Herzfeld Fund Class A - Virtus Opportunities Trust,"101 Munson Street, Greenfield MA 01301",800-243-1574,,,,,Thomas  Herzfeld,"September 4, 2012",42.5731209,-72.6235182
c,QSPW,Quantum Solar Power Corp.,"1055 West Hastings Street, Suite 300, Vancouver, BC V6E 2E9, Canada",604-681-7311,,Utilities,Utilities - Independent Power Producers,2,,,49.2877658,-123.118268047329
f,PAANX,PIMCO All Asset Fund I-3 - PIMCO Investments LLC distributor,"1633 Broadway, New York NY 10019",888-877-4626,,,,,Christopher J. Brightman,"November 6, 2016",40.762093,-73.9846558958814
f,CURZX,MainStay Cushing Energy Income Fund Class I - Mainstay Funds Trust,"169 Lackawanna Ave, Parsippany NJ 07054",800-624-6782,,,,,Matthew A. Lemme,"January 12, 2017",40.878342,-74.453354
f,PPUCX,PIMCO StocksPLUS International Fund (Unhedged) Class C - PIMCO Investments LLC distributor,"1633 Broadway, New York NY 10019",888-877-4626,,,,,Mohsen  Fahmi,"September 25, 2014",40.762093,-73.9846558958814
f,MMSSX,MassMutual Premier Main Street Fund Class R5 - Massmutual Premier Funds,"1295 State Street, Springfield, MA 1111",888-309-3539,,,,,Paul V. Larson,"February 27, 2014",42.1164854,-72.5459698
f,VHYRX,Voya High Yield Bond Fund ClassR6 - Voya Funds Trust,"7337 E. Doubletree Ranch Road, Scottsdale AZ 85258",800-992-0180,,,,,Randall  Parrish,"February 28, 2007",33.5684777,-111.8640703
c,IDND,International Dispensing Corporation,"1020 Fifth Avenue, New York, NY 10028, United States",212-464-7203,http://www.idcinnovation.com,Consumer Cyclical,Packaging & Containers,,,,42.7976632,-73.9527343
f,MMTSX,MassMutual RetireSMART by JPMorgan 2050 Fund Service Class - Massmutual Select Funds,"1295 State St, Springfield MA 01111",888-309-3539,,,,,Anne  Lester,"September 23, 2018",42.1164854,-72.5459698
f,PSMFX,Putnam Short-Term Municipal Income Fund Class B - Putnam Funds Trust,"One Post Office Square, Boston MA 02109",800-225-1581,,,,,Garrett M. Hamilton,"December 30, 2016",42.356809,-71.0551195476058
f,TDJAX,"AB Multi-Manager Select 2040 Fund Class A - Alliancebernstein Cap Fund,inc","1345 Avenue Of The Americas, New York, NY 10105",800-221-5672,,,,,Christopher H. Nikolich,"December 14, 2014",40.7629997,-73.9790535048189
f,AUUAX,"AB Select US Equity Portfolio Class A - Alliancebernstein Cap Fund,inc","1345 Avenue Of The Americas, New York, NY 10105",800-227-4618,,,,,Kurt  Feuerman,"December 7, 2011",40.7629997,-73.9790535048189
f,FMRBX,Fidelity Advisor Managed Retirement 2030 Fund Class A - Fidelity Income Fund,"82 Devonshire Street, Boston, MA 02109",800-343-3548,,,,,Andrew F. Dierdorf,"August 15, 2019",42.3578094167937,-71.0571865984733
f,RMRPX,American Funds Retirement Income Portfolio - Conservative Class R-4 - American Funds Retirement Income Portfolio Series,"6455 Irvine Center Drive, Irvine, CA 92618-4518",800-421-4225,,,,,James B. Lovelace,"August 27, 2015",33.6641522,-117.7564807
f,HCYAX,Hilton Tactical Income Fund Investor Class - Direxion Funds,"1301 Avenue Of The Americas ( 6th Avenue), New York NY 10019",800-851-0511,,,,,Timothy  Reilly,"November 29, 2017",40.7618616,-73.9801825469072
f,JUSOX,John Hancock Funds II New Opportunities Fund Class R4 - John Hancock Funds,"601 Congress Street, Boston MA 02210",888-972-8696,,,,,Justin C. Bennitt,"December 30, 2015",42.3474296,-71.039928237766
f,BDOKX,iShares MSCI Total International Index Fund Class K - BlackRock Funds III,"400 Howard Street, San Francisco CA 94105",800-537-4942,,,,,Jennifer  Hsui,"April 7, 2016",37.7890929,-122.39592427717
c,MCIG,"mCig, Inc.","4720 Salisbury Road, Suite 100, Jacksonville, FL 32256, United States",570-778-6459,http://www.mciggroup.com,Consumer Defensive,Tobacco,13,,,30.2512687622374,-81.5917696363621
f,AFLEX,Anfield Universal Fixed Income Fund Class A - Two Roads Shared Trust (Anfield),"4695 MacArthur Court, Suite 430, Newport Beach, CA 92660",866-866-4848,,,,,David  Young,"August 10, 2014",33.6708457923044,-117.862181527555
c,DMAN,"Demand Brands, Inc.","100 Oceangate, Suite 1200, Long Beach, CA 90802, United States",877-543-4747,http://www.demandbrandsinc.com,Consumer Defensive,Packaged Foods,,,,33.76659,-118.198251
f,ASDEX,"American Century Select Fund R6 Class - American Century Mutual Funds, Inc.","4500 Main Street, Kansas City, MO 64111",800-345-2021,,,,,Keith  Lee,"October 30, 2001",39.04561915,-94.5874304667582
c,GSFVF,GASFRAC Energy Services Inc.,"801 - 6 Avenue SW, Suite 1900, Calgary, AB T2P 3W2, Canada",403-237-6077,,,,226,,,51.0476369,-114.079387837224
c,CSPI,CSP Inc.,"175 Cabot Street, Suite 210, Lowell, MA 01854, United States",978-954-5038,http://www.cspi.com,Technology,Information Technology Services,124,,,42.648033,-71.3191893
c,ZAPNF,Zapf Creation AG,"Monchrodener Strasse 13, Rodental 96472, Germany",49 9563 725 0,http://www.zapf-creation.com,,,97,,,50.2968556,11.0509098752328
f,SIRIX,"Sierra Tactical All Asset Fund Investor Class - c/o Gemini Fund Services, LLC","4020 South 147th Street, Suite 2, Omaha, NE 68137",866-738-4363,,,,,David C. Wright,"December 23, 2007",41.202009,-96.142566
f,MMTFX,MassMutual Select T. Rowe Price Retirement 2025 Fund Class I - Massmutual Select Funds,"1295 State St, Springfield MA 01111",888-309-3539,,,,,Kim  DeDominicis,"October 7, 2019",42.1164854,-72.5459698
f,GSUSX,Goldman Sachs U.S. Equity Insights Fund Class C - Goldman Sachs Trust,"71 South Wacker Drive, Chicago DE 60606",800-526-7384,,,,,Dennis  Walsh,"March 7, 2013",41.8811007,-87.6360332229134
f,JGRSX,John Hancock Global Shareholder Yield Fund Class R6 - John Hancock Funds,"601 Congress Street, Boston MA 02210",888-972-8696,,,,,Michael A. Welhoelter,"February 28, 2007",42.3474296,-71.039928237766
f,JASBX,Janus Henderson Short-Term Bond Fund Class T - Janus Investment Fund,"151 Detroit Street, Denver CO 80206",877-335-2687,,,,,Darrell  Watters,"May 14, 2007",39.7188136326531,-104.954728530612
f,JENIX,Jensen Quality Growth Fund Class I - Jensen Portfolio Inc,"5300 Meadows Road,Suite 250, Lake Oswego, OR 97035",800-992-4144,,,,,Robert D. McIver,"March 15, 2005",45.4176111,-122.7312825
f,NVXAX,Navigator Sentry Managed Volatility Fund Class A - Northern Lights Fund Trust,"17605 WRIGHT STREET, OMAHA NE 68130",877-766-2264,,,,,K. Sean Clark,"March 5, 2014",41.2324628388674,-96.1904432030409
c,ELY,Callaway Golf Company,"2180 Rutherford Road, Carlsbad, CA 92008, United States",760-931-1771,http://www.callawaygolf.com,Consumer Cyclical,Leisure,"2,400",,,33.13229825,-117.281289487695
f,DVHCX,Delaware National High Yield Municipal Bond Fund Class C - One Commerce Square,"2005 Market Street, Minneapolis MN 55402-4115",800-523-1918,,,,,Stephen J. Czepiel,"July 15, 2007",44.9806056,-93.28962
c,AMSIY,ArcelorMittal South Africa Ltd,"Delfos Boulevard, Vanderbijlpark, South Africa",27 16 889 9111,http://www.arcelormittalsa.com,Basic Materials,Steel,"8,837",,,-26.6739099,27.837357
f,PASRX,Putnam Dynamic Asset Allocation Growth Fund Class R - Putnam Asset Allocation Funds,"One Post Office Square, Boston, MA 2109",800-225-1581,,,,,Robert  Schoen,"May 29, 2002",42.356809,-71.0551195476058
f,WFIOX,Wells Fargo Index Fund - Class Admin - Wells Fargo Funds Trust,"525 Market Street, San Francisco CA 94163",800-222-8222,,,,,John R. Campbell,"February 3, 2013",37.79050745,-122.39915845
c,PNRL,Paringa Resources Limited,"28 West 44th Street, Suite 810, New York, NY 10036, United States",812-406-4400,http://www.paringaresources.com,Basic Materials,Industrial Metals & Minerals,,,,40.7553315,-73.9814989
c,ARGO,"Argo Group International Holdings, Ltd.","90 Pitts Bay Road, Pembroke HM 08, Bermuda",441-296-5858,http://www.argolimited.com,Financial Services,Insurance - Property & Casualty,"1,411",,,32.2909105,-64.7914986708407
f,RGSFX,American Funds Growth Portfolio Class R-5E - American Funds Portfolio Series,"333 South Hope Street, Los Angeles, CA 90071",800-421-4225,,,,,Jody F. Jonsson,"December 31, 2014",34.0536209,-118.2532654
c,IRCLF,InterCure Ltd.,"Ussishkin Street 11, Hadera 3844346, Israel",972 7 7460 5012,http://www.intercure.com,Healthcare,Medical Devices,,,,32.4501184,34.904081
c,KUKAF,KUKA Aktiengesellschaft,"Zugspitzstrasse 140, Augsburg 86165, Germany",49 821 797 0,http://www.kuka.com,Industrials,Diversified Industrials,"14,126",,,48.36848215,10.9347628932638
f,RMCFX,Royce Micro-Cap Fund Service Class - Royce Fund,"745 Fifth Avenue, New York, NY 10151",800-221-4268,,,,,James P. Stoeffel,"April 30, 2015",40.76324265,-73.9731647958747
f,IMACX,Ivy Apollo Multi-Asset Income Fund Class C - Ivy Funds Inc,"6300 Lamar Ave, Overland Park, KS 66202",800-777-6472,,,,,Mark  Beischel,"September 30, 2015",39.0135289,-94.6597873243408
f,ANEFX,American Funds The New Economy Fund Class A - THE NEW ECONOMY FUND,"333 South Hope Street, Los Angeles, CA 90071-1406",800-421-4225,,,,,Timothy D. Armour,"December 31, 1990",34.0536209,-118.2532654
f,CEVZX,Columbia Global Equity Value Fund Institutional Class - Columbia Funds Series Trust II,"225 FRANKLIN STREET, BOSTON MA 02110",800-345-6611,,,,,Peter  Schroeder,"June 30, 2016",42.3560992,-71.053918610129
f,ECHAX,Equinox Chesapeake Strategy Fund Class A - Equinox Funds Trust,"1175 Sherman Street, Suite 2500, Denver CO 80203",888-643-3431,,,,,Ajay Jerry Dravid,"December 31, 2012",39.734861755102,-104.984963
f,CZMSX,Multi-Manager Small Cap Equity Strategies Fund Institutional Class - Columbia Funds Series Trust I,"One Financial Center, Boston MA 02111",800-345-6611,,,,,Judd P. Peters,"February 12, 2019",42.35240955,-71.0563898411812
c,BSPR,"Bigsupersearch.com, Inc.","18653 Ventura Boulevard, Suite 168, Tarzana, CA 91356, United States",818-462-6238,http://www.bigsupersearch.com,Technology,Internet Content & Information,,,,34.1707822,-118.5401698
c,CBOF,"CBOA Financial, Inc.","3805 East Broadway Boulevard, Tucson, AZ 85716, United States",520-325-5200,http://www.commercebankaz.com,Financial Services,Banks - Regional - US,,,,32.2216533319431,-110.911407019493
f,AIHAX,Horizon Active Income Fund Class A - Horizon Funds,"13024 Ballantyne Corporate Place, Suite 225, Charlotte, North Carolina 28277",855-754-7932,,,,,Ronald B. Saba,"September 29, 2013",35.05600375,-80.8429192056885
f,MRASX,AMG Managers CenterSquare Real Estate Fund Class I - AMG Funds I,"600 Steamboat Road, Suite 300, Greenwich, Connecticut 06830",800-835-3879,,,,,Eric  Rothman,"November 29, 2006",41.016702,-73.622946
c,KALA,"Kala Pharmaceuticals, Inc.","490 Arsenal Way, Suite 120, Watertown, MA 02472, United States",781-996-5252,http://www.kalarx.com,Healthcare,Biotechnology,130,,,42.36709865,-71.157628525138
f,SCRYX,"AB Small Cap Core Portfolio Advisor Class - Bernstein Fund, Inc.",1345 Avenue of the Americas,212-486-5800,,,,,Samantha S. Lau,"December 28, 2015",40.7629997,-73.9790535048189
c,USDP,USD Partners LP,"811 Main Street, Suite 2800, Houston, TX 77002, United States",281-291-0510,http://www.usdpartners.com,Industrials,Railroads,,,,29.7580023,-95.3635919
f,FNGCX,Franklin NextStep Growth Fund Class C - Franklin Templeton Fund Allocator Series,"One Franklin Parkway, San Mateo, CA 94403-1906",800-342-5236,,,,,Thomas  Nelson,"February 4, 2016",37.5404965,-122.2952952
c,GES,"Guess', Inc.","1444 South Alameda Street, Los Angeles, CA 90021, United States",213-765-3100,http://www.guess.com,Consumer Cyclical,Apparel Stores,"15,700",,,34.0240409795918,-118.239176061224
c,PIH,"1347 Property Insurance Holdings, Inc.","1511 North Westshore Boulevard, Suite 870, Tampa, FL 33607, United States",813-579-6213,http://www.1347pih.com,Financial Services,Insurance - Property & Casualty,37,,,27.9597429096774,-82.5242060354839
f,DXNSX,Direxion Monthly NASDAQ-100 Bear 1.25X Fund - Direxion Funds,"1301 Avenue Of The Americas ( 6th Avenue), New York NY 10019",800-851-0511,,,,,Paul  Brigandi,"March 30, 2016",40.7618616,-73.9801825469072
c,EHITF,The Edinburgh Investment Trust plc,"30 Finsbury Square, London EC2A 1AG, United Kingdom",,http://www.invescoperpetual.co.uk/portal/site/ip/products/productDetail?contentId=136c6f4edefed210VgnVCM100,,,,,,51.52092195,-0.085305113571916
f,JAAAX,John Hancock Funds Alternative Asset Allocation Fund Class A - John Hancock Funds,"601 Congress Street, Boston MA 02210",800-225-5291,,,,,Nathan  Thooft,"May 14, 2013",42.3474296,-71.039928237766
f,RXRPX,American Funds Retirement Income Portfolio - Enhanced Class R-5 - American Funds Retirement Income Portfolio Series,"6455 Irvine Center Drive, Irvine, CA 92618-4518",800-421-4225,,,,,James B. Lovelace,"August 27, 2015",33.6641522,-117.7564807
f,CVAYX,Columbia Virginia Intermediate Municipal Bond Fund Institutional 3 Class - Columbia Funds Series Trust,"One Financial Center, Boston MA 02111",800-345-6611,,,,,Paul F. Fuchs,"August 31, 2016",42.35240955,-71.0563898411812
c,GRNBF,GreenBank Capital Inc.,"100 King Street West, Suite 5700, Toronto, ON M5X 1C7, Canada",647-931-9768,http://www.greenbankcapitalinc.com,Financial Services,Capital Markets,,,,43.6487681,-79.3816917928303
c,SUUIF,Superior Plus Corp.,"200 Wellington Street West, Suite 401, Toronto, ON M5V 3C7, Canada",416-345-8050,http://www.superiorplus.com,Utilities,Utilities - Diversified,"4,342",,,43.6459144,-79.3876399
f,ISORX,Voya SmallCap Opportunities Fund Class R - Voya Investments,"7337 E. Doubletree Ranch Road, Scottsdale AZ 85258",800-992-0180,,,,,James  Hasso,"September 30, 2008",33.5684777,-111.8640703
f,TRRDX,"T. Rowe Price Retirement 2040 Fund - T. Rowe Price Retirement Funds, Inc.","100 East Pratt Street, Baltimore MD 21202",800-638-5660,,,,,Wyatt A. Lee,"July 31, 2015",39.28723475,-76.61272955468
f,MMASX,AMG FQ Global Risk-Balanced Fund Class I - AMG Funds I,"600 Steamboat Road, Suite 300, Greenwich, Connecticut 06830",800-835-3879,,,,,Dori  Levanoni,"September 14, 2009",41.016702,-73.622946
f,DBICX,"DWS Global Macro Fund - Class C - Deutsche DWS International Fund, Inc.","345 Park Avenue, New York, NY 10154",800-728-3337,,,,,Henning  Potstada,"May 7, 2017",40.75775605,-73.9722724548957
f,TMBRX,Transamerica Intermediate Bond R - Transamerica Funds,"570 Carillon Parkway, St Petersburg FL 33716",800-851-7555,,,,,Brian W. Westhoff,"April 30, 2014",27.88735435,-82.6642533124311
f,GSIRX,Goldman Sachs Emerging Markets Debt Fund Investor Class - Goldman Sachs Trust,"71 South Wacker Drive, Chicago DE 60606",800-526-7384,,,,,Samuel  Finkelstein,"December 30, 2003",41.8811007,-87.6360332229134
f,SWHRX,Schwab Target 2025 Fund - Schwab Capital Trust,"211 Main Street, San Francisco, CA 94105",877-824-5615,,,,,Zifan  Tang,"February 27, 2012",37.7904188,-122.3927203
f,BMVGX,BMO Mid-Cap Value Fund Class R6 - Marshall Funds Inc,"111 East Kilbourn Avenue, Milwaukee, WI 53202",800-236-3863,,,,,David A. Corris,"October 3, 2016",43.0416778,-87.9115707192272
f,OSTRX,Osterweis Total Return Fund - Professionally Managed Portfolios,"615 EAST MICHIGAN STREET, Milwaukee, WI 53202",866-236-0050,,,,,John  Sheehan,"May 15, 2018",43.0372711,-87.9032201
c,SNMRF,Snam S.p.A.,"Piazza Santa Barbara, 7, San Donato Milanese, MI 20097, Italy",39 02 37031,http://www.snam.it,Utilities,Utilities - Regulated Gas,"3,014",,,45.4233293,9.26143761397941
f,MASBX,MainStay MacKay Unconstrained Fund Class B - MainStay Funds,"169 Lackawanna Ave, Parsippany, NJ 07054",800-624-6782,,,,,Dan C. Roberts,"October 31, 2009",40.878342,-74.453354
c,FPOCF,FPX Nickel Corp.,"1155 West Pender Street, Suite 725, Vancouver, BC V6E 2P4, Canada",604-681-8600,http://fpxnickel.com,,,,,,49.2880335,-123.1216649
f,BIAMX,Brown Advisory Maryland Bond Fund Investor Shares - Brown Advisory Incorporated,"901 S. Bond Street Suite 400, Baltimore, Maryland 21231",800-540-6807,,,,,Stephen M. Shutz,"October 30, 2014",39.2847494,-76.6204746396999
f,PSRWX,PIMCO Senior Floating Rate Fund Class C - PIMCO Investments LLC distributor,"1633 Broadway, New York NY 10019",888-877-4626,,,,,Elizabeth O. MacLean,"April 28, 2011",40.762093,-73.9846558958814
f,MOTAX,MassMutual Select Fundamental Growth Fund Class A - Massmutual Select Funds,"1295 State St, Springfield MA 01111",888-309-3539,,,,,Joel E. Thomson,"December 31, 2018",42.1164854,-72.5459698
f,MRMYX,MassMutual RetireSMART Moderate Fund Service Class - Massmutual Select Funds,"1295 State St, Springfield MA 01111",888-309-3539,,,,,Frederick(Rick)  Schulitz,"June 19, 2011",42.1164854,-72.5459698
f,CCSZX,Columbia Commodity Strategy Fund Institutional Class - Columbia Funds Series Trust II,"225 FRANKLIN STREET, BOSTON MA 02110",800-345-6611,,,,,David  Donora,"July 27, 2011",42.3560992,-71.053918610129
c,VLKAF,Volkswagen AG,"Berliner Ring 2, Wolfsburg 38440, Germany",49 5361 9 0,http://www.volkswagenag.com,Consumer Cyclical,Auto Manufacturers,"636,988",,,52.4167287,10.7959222
f,FALRX,Franklin Alabama Tax Free Income Fund Class R6 - Franklin Tax Free Trust,"One Franklin Parkway, San Mateo CA 94403-1906",800-342-5236,,,,,John  Pomeroy,"December 30, 1989",37.5404965,-122.2952952
f,VAEGX,Virtus SGA Emerging Markets Growth Fund Class A - Virtus Equity Trust,"101 Munson Street, Greenfield MA 01301",800-243-1574,,,,,Robert  Rohn,"June 12, 2019",42.5731209,-72.6235182
c,FACO,First Acceptance Corporation,"3813 Green Hills Village Drive, Nashville, TN 37215, United States",615-844-2800,http://www.acceptanceinsurance.com,Financial Services,Insurance - Specialty,,,,36.1087803842633,-86.8155972408371
c,VDTAF,Vendetta Mining Corp.,"409 Granville Street, Suite 1500, Vancouver, BC V6C 1T2, Canada",604-484-7855,http://www.vendettaminingcorp.com,,,,,,49.2853029,-123.1142912
f,FIQZX,Fidelity Advisor Intermediate Municipal Income Fund Class Z - Fidelity School Street Trust,"82 Devonshire Street, Boston, MA 02109",877-208-0098,,,,,Elizah  McLaughlin,"September 10, 2018",42.3578094167937,-71.0571865984733
f,STTRX,Wells Fargo Target 2020 Fund - Class A - Wells Fargo Funds Trust,"525 Market Street, San Francisco CA 94163",800-222-8222,,,,,Christian L. Chan,"July 13, 2017",37.79050745,-122.39915845
c,STOHF,Equinor ASA,"Forusbeen 50, Stavanger 4035, Norway",47 51 99 00 00,http://www.equinor.com,Energy,Oil & Gas Integrated,"20,525",,,58.8927754,5.7190004
f,TRERX,TIAA-CREF International Equity Fund Retirement Class - Tiaa-cref Funds,"730 Third Ave., New York NY 10017",877-518-9161,,,,,Christopher F. Semenuk,"June 30, 1999",42.8002283,-73.9523152
f,PSMTX,Putnam Short-Term Municipal Income Fund Class C - Putnam Funds Trust,"One Post Office Square, Boston MA 02109",800-225-1581,,,,,Garrett M. Hamilton,"December 30, 2016",42.356809,-71.0551195476058
f,JBAHX,John Hancock Balanced Fund Class R3 - John Hancock Investment Trust,"601 Congress Street, Boston MA 02210",888-972-8696,,,,,Jeffrey N. Given,"June 5, 2006",42.3474296,-71.039928237766
f,MMFFX,MM S&P 500 Index Fund Class A - Massmutual Select Funds,"1295 State St, Springfield MA 01111",888-309-3539,,,,,Brent D. Reeder,"April 1, 2007",42.1164854,-72.5459698
f,JRSVX,James Alpha Relative Value Portfolio Class S Shares - Saratoga Advantage Trust,"4020 South 147th Street, Suite #2, Omaha, Nebraska 68137",800-807-3863,,,,,Akos R. Beleznay,"August 17, 2017",41.202009,-96.142566
c,SMVI,"Social Media Ventures, Inc.","471 North Broadway, Suite 207, Jericho, NY 11753, United States",516-204-4843,,Technology,Internet Content & Information,,,,40.7868979333333,-73.5346872
c,VCYT,"Veracyte, Inc.","6000 Shoreline Court, Suite 300, South San Francisco, CA 94080, United States",650-243-6300,http://www.veracyte.com,Healthcare,Biotechnology,270,,,37.6699166,-122.3898984
f,NOAZX,Northern Arizona Tax-Exempt Fund - Northern Funds,"50 South Lasalle, Chicago, IL 60607",800-595-9111,,,,,Frederick A. Azar,"June 26, 2018",41.8811543902511,-87.6324539618907
f,GDEUX,Goldman Sachs Blue Chip Fund Class R6 - Goldman Sachs Trust,"71 South Wacker Drive, Chicago DE 60606",800-526-7384,,,,,Steven M. Barry,"September 13, 2010",41.8811007,-87.6360332229134
f,LIJPX,BlackRock LifePath Index 2035 Fund Investor P Shares - BlackRock Funds III,"400 Howard Street, San Francisco CA 94105",800-441-7762,,,,,Matthew  O’Hara,"November 6, 2016",37.7890929,-122.39592427717
f,FATHX,Fidelity Advisor Freedom 2035 Fund Class A - Fidelity Aberdeen Street Trust,"245 SUMMER STREET, BOSTON MA 02210",877-208-0098,,,,,Andrew F. Dierdorf,"June 29, 2011",42.349216,-71.0480507
f,NVAFX,Columbia Virginia Intermediate Municipal Bond Fund Class A - Columbia Funds Series Trust,"One Financial Center, Boston MA 02111",800-345-6611,,,,,Paul F. Fuchs,"August 31, 2016",42.35240955,-71.0563898411812
c,ITOX,"IIOT-OXYS, Inc.","705 Cambridge Street, Cambridge, MA 02141, United States",617-500-5101,http://www.oxyscorp.com,Technology,Computer Systems,,,,42.372239,-71.0884269
c,AXLA,Axcella Health Inc.,"840 Memorial Drive, Cambridge, MA 02139, United States",857-320-2200,http://www.axcellahealth.com,Healthcare,Biotechnology,55,,,42.3626319417419,-71.1159278600743
f,PXDIX,Pax ESG Beta Dividend Fund Institutional Class - Pax World Funds Series Trust I,"30 Penhallow Street, Suite 400, Portsmouth, NH 03801-3852",800-372-7827,,,,,Robert  Tymoczko,"December 15, 2016",43.076670610952,-70.7561262974914
f,DHLSX,Diamond Hill Long Short Fund Class I - Diamond Hill Funds,"325 John H. Mcconnell Boulevard,Suite 200, Columbus, OH 43215",888-226-5595,,,,,Charles  Bath,"October 30, 2002",39.9677318181818,-83.0077613939394
f,ISCFX,Voya Investment Grade Credit Fund Class SMA - Voya Separate Portfolios Trust,"7337 East Doubletree Ranch Road, Scottsdale, AZ 85258-2034",800-992-0180,,,,,Anil  Katarya,"May 30, 2013",33.5684777,-111.8640703
f,JRIFX,John HancockRetirement Income 2040 Fund Class R6 - John Hancock Funds,"601 Congress Street, Boston MA 02210",888-972-8696,,,,,Claude Scipio Turcot,"July 5, 2017",42.3474296,-71.039928237766
f,JSCOX,Janus Henderson Small Cap Value Fund Class I - Janus Investment Fund,"151 Detroit Street, Denver CO 80206",877-335-2687,,,,,Justin  Tugman,"March 12, 2009",39.7188136326531,-104.954728530612
f,SAMCX,Saratoga Moderately Aggressive Balanced Allocation Portfolio Class C - Saratoga Advantage Trust,"4020 South 147th Street, Suite #2, Omaha, Nebraska 68137",800-807-3863,,,,,Bruce E. Ventimiglia,"December 28, 2017",41.202009,-96.142566
f,FSAVX,Fidelity Select Automotive Portfolio - Fidelity Select Portfolios,"82 Devonshire Street, Boston MA 02109",800-544-8544,,,,,Elliot  Mattingly,"April 28, 2017",42.3578094167937,-71.0571865984733
c,SESI,SES Solar Inc.,"Chemin du Champ-des-Filles 36, Plan-les-Ouates 1228, Switzerland",41 22 884 14 84,http://www.societe-energie-solaire.com,Technology,Solar,4,,,46.1665447,6.1078043
c,GIFI,"Gulf Island Fabrication, Inc.","16225 Park Ten Place, Suite 300, Houston, TX 77084, United States",713-714-6100,http://www.gulfisland.com,Energy,Oil & Gas Equipment & Services,875,,,29.7867114898783,-95.6641947322339
f,AWARX,AB Wealth Appreciation Strategy Class R - AllianceBernstein Portfolios,"1345 Avenue Of The Americas, New York, NY 10105",800-227-4618,,,,,Nelson  Yu,"July 9, 2017",40.7629997,-73.9790535048189
